case_name,method,selected_count,objective_mape_pct,worst_objective_error_pct,line_loading_mae_pct,voltage_min_mae_pu,selection_time_s,reduced_opf_time_s,full_opf_time_s,time_saving_ratio,scenario_retention_ratio,sample_id,sample_seed
case30,forward_feature,4,1.1840231349750239,2.7850216649130513,1.0385509731699163,0.0012477409136875364,0.0006441999994422076,0.5827778999992006,2.6118950999989465,4.481801900865714,0.2222222222222222,7,2032
case30,opf_sensitivity,4,0.7607001901242066,2.5233900735885313,0.7898253810231668,0.0002247137668101029,0.2964849999989383,0.5791004999991856,2.6118950999989465,4.510262208377682,0.2222222222222222,7,2032
case30,opf_kkt_active_set,4,1.9870955410565365,3.9197752425598336,1.5117735262526404,0.001307062406912523,0.0019330999984958908,0.5807788000020082,2.6118950999989465,4.49722872114119,0.2222222222222222,7,2032
case30,kmeans_feature,8,0.34117491802029654,1.9037855237642058,0.3654833298485987,7.247802668793508e-05,0.30140380000011646,1.148328199999014,2.6118950999989465,2.2745196887102392,0.4444444444444444,7,2032
case30,forward_feature,8,0.40535688606203263,2.6563014541960124,0.3666822605496994,7.73316283449146e-05,0.0006900999997014878,1.1517923999981576,2.6118950999989465,2.267678706686313,0.4444444444444444,7,2032
case30,opf_sensitivity,8,0.4518795376614721,2.728786242846649,0.4291011339721449,8.785022189774751e-05,0.29943939999975555,1.1503462000018772,2.6118950999989465,2.270529602301189,0.4444444444444444,7,2032
case30,opf_kkt_active_set,8,0.8608821180419951,2.728786242846649,0.5128395260484224,0.00013059100279192806,0.0019472999993013218,1.151389200002086,2.6118950999989465,2.268472815268907,0.4444444444444444,7,2032
case30,kmeans_feature,12,0.2838357972823292,1.9037855237642058,0.2087060713808992,4.4487672577636024e-05,0.31187560000034864,1.7527098999980808,2.6118950999989465,1.4902038837127618,0.6666666666666666,7,2032
case30,forward_feature,12,0.3690478845237621,2.6563014541960124,0.2539712457041432,4.9716492626034674e-05,0.0009245999990525888,1.7594155999977374,2.6118950999989465,1.4845242363443323,0.6666666666666666,7,2032
case30,opf_sensitivity,12,0.1943794430684434,1.1771528861585712,0.15659541863547113,3.56506483870151e-05,0.3008892999987438,1.7586068999989948,2.6118950999989465,1.4852068987108145,0.6666666666666666,7,2032
case30,opf_kkt_active_set,12,0.3068893945812021,1.3659009252182042,0.20324129376526892,6.679687550940432e-05,0.0019385000014153775,1.745546899999681,2.6118950999989465,1.49631906195097,0.6666666666666666,7,2032
case118,kmeans_feature,4,1.220857807273058,2.9567115077133503,0.007149488290889177,0.00043096719318850657,0.29825869999876886,1.3271359999998822,6.1011287000019365,4.597214377428145,0.2222222222222222,7,2032
case118,forward_feature,4,1.4183336883692805,3.5311535952787687,0.008797542593290538,0.0004901671353923683,0.0006462999990617391,1.3851821000007476,6.1011287000019365,4.404567962579536,0.2222222222222222,7,2032
case118,opf_sensitivity,4,0.9656439456600281,2.9567115077133503,0.005841434313820868,0.0005213957443789768,0.2966668999997637,1.355819700000211,6.1011287000019365,4.499955783207005,0.2222222222222222,7,2032
case118,opf_kkt_active_set,4,2.3919082660410544,4.589702429100702,0.014010805436910504,0.00069697517665595,0.0013306000000739004,1.3852819000003365,6.1011287000019365,4.4042506438584486,0.2222222222222222,7,2032
case118,kmeans_feature,8,0.403147855490245,2.059865436887666,0.0024187471713208453,0.00021555677662367224,0.2984978000004048,2.684720400002334,6.1011287000019365,2.272537840438294,0.4444444444444444,7,2032
case118,forward_feature,8,0.437562291278125,2.871800647490415,0.002824282191630889,0.0002479706151722574,0.0006709999997838167,2.7045381000025372,6.1011287000019365,2.2558856538187473,0.4444444444444444,7,2032
case118,opf_sensitivity,8,0.4511761441249522,2.059865436887666,0.0027464230998461106,0.00019712464910949369,0.30243089999930817,2.721646800002418,6.1011287000019365,2.241704801665123,0.4444444444444444,7,2032
case118,opf_kkt_active_set,8,0.9657013001014931,3.920952442991062,0.005446089914727824,0.00032482395640698325,0.001516599999376922,2.697815300000002,6.1011287000019365,2.261507190652352,0.4444444444444444,7,2032
case118,kmeans_feature,12,0.30283993197939857,2.059865436887666,0.0019576624073058824,0.00012380800271378286,0.3068499000000884,4.068650300003355,6.1011287000019365,1.4995461025482837,0.6666666666666666,7,2032
case118,forward_feature,12,0.407826204971127,2.871800647490415,0.0026004286746648614,0.00014197872939642538,0.0007234999993670499,4.05768060000446,6.1011287000019365,1.5036000369263245,0.6666666666666666,7,2032
case118,opf_sensitivity,12,0.3240054476982478,1.732064624183478,0.002138996860833014,0.00010581925517843476,0.32308279999961087,4.1232509999990725,6.1011287000019365,1.4796888911209405,0.6666666666666666,7,2032
case118,opf_kkt_active_set,12,0.3194518717892657,1.3628675579144578,0.0017453739278949281,0.00020264817022753857,0.0013499000015144702,4.012779000000592,6.1011287000019365,1.520424797877241,0.6666666666666666,7,2032
case30,kmeans_feature,4,0.7256044913479455,2.4320170867408817,0.8314533847975356,0.0001519866358336255,0.29815659999985655,0.5863151999983529,2.6722223999968264,4.557654995136291,0.2222222222222222,8,2033
case30,forward_feature,4,1.5961525346918535,4.373448549690376,1.5970341356438524,0.0003805354006281138,0.0006321000000752974,0.6031500999997661,2.6722223999968264,4.430443433562993,0.2222222222222222,8,2033
case30,opf_sensitivity,4,1.1101001592280126,2.140041039802807,0.894656394366645,0.00029395591051643394,0.29901109999991604,0.5986831999998685,2.6722223999968264,4.463499894430666,0.2222222222222222,8,2033
case30,opf_kkt_active_set,4,1.5961525346918535,4.373448549690376,1.5970341356438524,0.0003805354006281138,0.0016603000003669877,0.6031500999997661,2.6722223999968264,4.430443433562993,0.2222222222222222,8,2033
case30,kmeans_feature,8,0.42543068442010307,2.5883831853977113,0.4988580719763836,0.00010793596424322575,0.3008775999987847,1.2046632999972644,2.6722223999968264,2.218231766505126,0.4444444444444444,8,2033
case30,forward_feature,8,0.5162813536805685,1.7523250722839951,0.566846166974909,0.0001470870165690943,0.0006773999994038604,1.2180996999977651,2.6722223999968264,2.193763285551855,0.4444444444444444,8,2033
case30,opf_sensitivity,8,0.41782632788450963,1.6017244405621374,0.504902923648442,0.00012378542636349977,0.2987336999995023,1.1634153000013612,2.6722223999968264,2.2968774778823176,0.4444444444444444,8,2033
case30,opf_kkt_active_set,8,1.2715198468467586,3.4267901404198544,1.0461083798547064,0.00029330277571866975,0.002093399998557288,1.2056026999998721,2.6722223999968264,2.2165033306553723,0.4444444444444444,8,2033
